flight_id,airline,origin,destination,departure_time,scheduled_arrival,actual_arrival,flight_duration_minutes,status,delay_minutes,cancellation_reason,passenger_count,fuel_consumption_kg
EK7914,Emirates,SFO,LHR,2025-05-06 08:46:43.732958,2025-05-06 12:22:43.732958,2025-05-06 12:23:43.732958,216,on_time,0,,104,6474
LA5926,Latam,JFK,LAX,2025-05-05 01:52:08.765823,2025-05-05 09:51:08.765823,2025-05-05 11:58:08.765823,479,delayed,127,,243,26431
UA6413,Latam,LHR,LAX,2025-05-04 07:09:36.939216,2025-05-04 11:57:36.939216,,288,canceled,0,crew,0,0
UA6188,Delta,CDG,LHR,2025-05-01 03:18:06.859317,2025-05-01 14:09:06.859317,2025-05-01 14:11:06.859317,651,on_time,0,,297,11234
LA7827,American,ORD,GRU,2025-05-07 02:42:22.883835,2025-05-07 11:03:22.883835,2025-05-07 16:08:22.883835,501,delayed,305,,118,5847
DL3409,Lufthansa,CDG,GRU,2025-05-04 05:07:45.959358,2025-05-04 13:40:45.959358,2025-05-04 13:45:45.959358,513,on_time,0,,223,17471
LA424,Emirates,LAX,JFK,2025-05-06 12:52:02.731923,2025-05-06 20:41:02.731923,2025-05-06 20:55:02.731923,469,on_time,0,,240,19558
EK1970,United,SFO,LAX,2025-05-07 01:56:56.515959,2025-05-07 06:50:56.515959,2025-05-07 06:58:56.515959,294,on_time,0,,156,18394
UA1407,Latam,ORD,SFO,2025-05-03 19:22:41.082896,2025-05-04 07:03:41.082896,2025-05-04 07:03:41.082896,701,overbooked,0,,91,11996
UA8912,Emirates,GRU,JFK,2025-05-07 08:57:50.707395,2025-05-07 11:02:50.707395,2025-05-07 11:07:50.707395,125,on_time,0,,235,17168
LA1403,American,SFO,DFW,2025-05-07 04:37:51.072148,2025-05-07 09:01:51.072148,2025-05-07 08:58:51.072148,264,on_time,0,,258,14262
DL1964,Latam,JFK,LHR,2025-05-06 08:00:55.836216,2025-05-06 19:32:55.836216,2025-05-06 19:42:55.836216,692,on_time,0,,241,8460
UA7686,Delta,CDG,GRU,2025-05-03 16:10:23.843037,2025-05-04 03:53:23.843037,2025-05-04 04:04:23.843037,703,on_time,0,,228,23413
LH5585,United,LHR,CDG,2025-05-03 23:15:01.811327,2025-05-04 04:24:01.811327,2025-05-04 04:22:01.811327,309,on_time,0,,230,24045
LA6850,United,LHR,ATL,2025-05-01 09:00:59.271720,2025-05-01 15:04:59.271720,2025-05-01 15:13:59.271720,364,on_time,0,,153,15507
UA3176,Delta,ORD,ATL,2025-05-08 01:11:53.739394,2025-05-08 08:01:53.739394,2025-05-08 08:05:53.739394,410,on_time,0,,221,17853
AA5426,Lufthansa,DFW,SFO,2025-05-07 09:21:31.533179,2025-05-07 13:35:31.533179,2025-05-07 13:44:31.533179,254,on_time,0,,101,20805
LA4481,Lufthansa,DFW,LAX,2025-05-02 18:34:47.702247,2025-05-03 04:00:47.702247,2025-05-03 04:00:47.702247,566,on_time,0,,174,17380
UA8114,Delta,ATL,ORD,2025-05-02 08:30:14.393062,2025-05-02 16:22:14.393062,,472,canceled,0,weather,0,0
AA3687,Lufthansa,JFK,ORD,2025-05-01 06:55:22.497670,2025-05-01 12:03:22.497670,2025-05-01 12:02:22.497670,308,on_time,0,,267,14068
LH4187,Emirates,GRU,ORD,2025-05-06 08:21:59.965252,2025-05-06 12:36:59.965252,2025-05-06 12:51:59.965252,255,on_time,0,,101,26592
DL2826,United,ATL,CDG,2025-05-05 05:45:39.236491,2025-05-05 13:21:39.236491,2025-05-05 14:10:39.236491,456,diverted,0,,113,14961
AA4897,United,ATL,CDG,2025-05-05 13:22:15.786805,2025-05-05 15:10:15.786805,2025-05-05 15:20:15.786805,108,on_time,0,,146,24256
EK9824,American,JFK,SFO,2025-05-01 11:51:49.354932,2025-05-01 14:52:49.354932,2025-05-01 14:51:49.354932,181,on_time,0,,249,9452
AA8639,American,GRU,CDG,2025-05-01 19:56:26.758488,2025-05-02 03:51:26.758488,2025-05-02 03:55:26.758488,475,on_time,0,,136,24608
EK910,Lufthansa,LHR,DFW,2025-05-02 18:35:25.856172,2025-05-03 04:48:25.856172,,613,canceled,0,air_traffic,0,0
AA9886,Delta,CDG,DFW,2025-05-06 17:53:25.471264,2025-05-06 20:06:25.471264,2025-05-06 20:13:25.471264,133,on_time,0,,56,13828
EK3783,American,DFW,JFK,2025-05-08 04:35:12.158844,2025-05-08 10:57:12.158844,2025-05-08 10:52:12.158844,382,on_time,0,,68,21233
AA5702,Latam,JFK,DFW,2025-05-05 14:44:46.540320,2025-05-05 19:54:46.540320,2025-05-05 21:05:46.540320,-310,diverted,0,,59,23490
UA7334,Emirates,ORD,GRU,2025-05-04 08:35:17.219012,2025-05-04 10:46:17.219012,2025-05-04 10:53:17.219012,131,on_time,0,,274,19937
LA5900,Delta,DFW,JFK,2025-05-06 20:46:08.863604,2025-05-07 01:22:08.863604,2025-05-07 01:31:08.863604,276,on_time,0,,89,11709
UA9549,Latam,GRU,SFO,2025-05-04 21:04:18.960387,2025-05-05 06:52:18.960387,2025-05-05 06:55:18.960387,588,on_time,0,,114,14908
AA4960,Latam,DFW,ORD,2025-05-07 00:21:34.843458,2025-05-07 03:28:34.843458,2025-05-07 03:23:34.843458,187,on_time,0,,230,7539
UA9515,Latam,ATL,SFO,2025-05-02 15:54:35.767209,2025-05-03 03:06:35.767209,2025-05-03 03:19:35.767209,672,on_time,0,,55,6095
DL4615,American,CDG,SFO,2025-05-07 07:03:23.178899,2025-05-07 14:25:23.178899,2025-05-07 14:27:23.178899,442,on_time,0,,245,27999
AA1823,Delta,LHR,JFK,2025-05-08 00:50:22.986681,2025-05-08 11:39:22.986681,2025-05-08 11:49:22.986681,649,on_time,0,,189,21092
DL113,Delta,LAX,CDG,2025-05-01 20:35:46.234306,2025-05-02 03:36:46.234306,2025-05-02 03:34:46.234306,421,on_time,0,,278,23235
DL3153,Delta,SFO,CDG,2025-05-02 11:30:01.920735,2025-05-02 14:11:01.920735,2025-05-02 14:17:01.920735,161,on_time,0,,144,29539
LH1711,Emirates,SFO,LAX,2025-05-07 18:45:11.396945,2025-05-08 01:25:11.396945,2025-05-08 08:09:11.396945,400,delayed,404,,287,17165
AA4335,Delta,GRU,LHR,2025-05-06 00:02:06.225888,2025-05-06 10:05:06.225888,2025-05-06 10:03:06.225888,603,on_time,0,,280,16324
LH116,Latam,SFO,ATL,2025-05-03 18:53:37.519788,2025-05-03 20:49:37.519788,2025-05-03 20:55:37.519788,116,on_time,0,,101,11427
LA5066,Latam,ATL,GRU,2025-05-06 12:53:40.352831,2025-05-06 20:51:40.352831,2025-05-06 20:55:40.352831,478,on_time,0,,284,15724
LA6682,Lufthansa,DFW,SFO,2025-05-03 17:22:29.541506,2025-05-04 02:37:29.541506,2025-05-04 02:36:29.541506,555,on_time,0,,269,11167
LA6599,United,DFW,LAX,2025-05-03 16:57:31.985462,2025-05-03 18:49:31.985462,2025-05-03 18:57:31.985462,112,on_time,0,,207,28837
LA8769,American,INVALID,CDG,2025-05-03 21:25:40.568981,2025-05-04 00:22:40.568981,2025-05-04 02:27:40.568981,177,diverted,0,,152,26514
LA4903,American,ATL,SFO,2025-05-06 07:05:29.165023,2025-05-06 17:31:29.165023,2025-05-06 17:41:29.165023,626,on_time,0,,246,12502
DL6180,Delta,LHR,CDG,2025-05-07 21:15:55.440027,2025-05-07 23:40:55.440027,2025-05-07 23:54:55.440027,145,on_time,0,,185,5024
DL4700,American,CDG,ORD,2025-05-01 15:53:24.241771,2025-05-02 00:42:24.241771,2025-05-02 00:40:24.241771,529,on_time,0,,169,6982
LA7012,American,ATL,CDG,2025-05-06 17:42:12.645144,2025-05-06 18:27:12.645144,2025-05-06 20:48:12.645144,45,delayed,141,,184,22719
AA4330,Latam,CDG,LHR,2025-05-08 05:45:06.925695,2025-05-08 08:45:06.925695,2025-05-08 13:57:06.925695,180,delayed,312,,253,26882
LH850,United,LHR,ORD,2025-05-03 13:51:20.104896,2025-05-03 21:20:20.104896,2025-05-03 21:23:20.104896,449,on_time,0,,258,7764
AA5209,American,GRU,LHR,2025-05-03 17:24:25.461063,2025-05-04 04:48:25.461063,2025-05-04 05:03:25.461063,-684,on_time,0,,211,15701
EK1144,Lufthansa,CDG,DFW,2025-05-02 03:37:39.900836,2025-05-02 13:16:39.900836,2025-05-02 14:21:39.900836,579,delayed,65,,70,12446
DL3376,Lufthansa,SFO,ATL,2025-05-03 02:26:42.196835,2025-05-03 04:21:42.196835,2025-05-03 04:33:42.196835,115,on_time,0,,95,25206
LH5640,Delta,SFO,CDG,2025-05-05 03:54:19.855802,2025-05-05 10:29:19.855802,2025-05-05 10:37:19.855802,395,on_time,0,,199,23240
EK7122,Emirates,ORD,JFK,2025-05-02 17:39:00.077958,2025-05-02 23:31:00.077958,2025-05-02 23:33:00.077958,352,on_time,0,,139,20830
AA8634,Delta,CDG,GRU,2025-05-02 18:13:21.702074,2025-05-02 21:57:21.702074,2025-05-02 21:56:21.702074,224,on_time,0,,173,16060
AA1201,American,GRU,SFO,2025-05-01 22:36:52.661623,2025-05-02 04:37:52.661623,2025-05-02 04:37:52.661623,361,on_time,0,,87,22841
LA6804,Emirates,LAX,ATL,2025-05-05 07:46:26.572433,2025-05-05 11:19:26.572433,2025-05-05 11:25:26.572433,213,on_time,0,,185,24441
DL4226,Latam,LAX,LHR,2025-05-02 09:51:58.957183,2025-05-02 10:41:58.957183,2025-05-02 10:48:58.957183,50,on_time,0,,215,21425
EK3084,Emirates,GRU,CDG,2025-05-08 06:39:41.494448,2025-05-08 10:22:41.494448,2025-05-08 10:30:41.494448,223,on_time,0,,217,6774
DL2229,Delta,DFW,CDG,2025-05-05 21:57:15.842837,2025-05-05 23:24:15.842837,2025-05-05 23:21:15.842837,87,on_time,0,,230,14171
EK3963,United,DFW,JFK,2025-05-01 12:56:25.378845,2025-05-01 21:38:25.378845,2025-05-01 21:53:25.378845,522,on_time,0,,103,24367
AA6918,Emirates,LAX,DFW,2025-05-06 20:05:16.335259,2025-05-07 00:34:16.335259,2025-05-07 01:14:16.335259,269,diverted,0,,274,9595
UA1910,Emirates,GRU,LHR,2025-05-07 16:24:19.428090,2025-05-08 00:16:19.428090,2025-05-08 00:15:19.428090,472,on_time,0,,263,16153
LA8513,United,CDG,SFO,2025-05-04 15:57:28.711855,2025-05-04 19:40:28.711855,2025-05-04 19:49:28.711855,223,on_time,0,,102,19413
DL4308,American,GRU,DFW,2025-05-01 04:18:56.928274,2025-05-01 13:02:56.928274,2025-05-01 13:06:56.928274,524,on_time,0,,158,8149
EK2426,United,ATL,LAX,2025-05-03 03:15:56.481404,2025-05-03 13:26:56.481404,2025-05-03 13:41:56.481404,611,on_time,0,,139,10269
AA131,Emirates,LAX,CDG,2025-05-05 19:31:03.673391,2025-05-06 06:06:03.673391,2025-05-06 06:20:03.673391,635,on_time,0,,192,14700
DL635,Lufthansa,ATL,LHR,2025-05-07 01:44:17.162031,2025-05-07 02:47:17.162031,,63,canceled,0,weather,0,0
UA8858,Latam,SFO,CDG,2025-05-07 03:51:30.228008,2025-05-07 15:28:30.228008,2025-05-07 15:27:30.228008,697,on_time,0,,190,21552
AA5238,Latam,GRU,LHR,2025-05-03 05:15:58.493761,2025-05-03 07:58:58.493761,2025-05-03 08:08:58.493761,163,on_time,0,,77,11684
LA6629,American,SFO,LHR,2025-05-02 08:18:44.184626,2025-05-02 10:37:44.184626,2025-05-02 10:39:44.184626,139,on_time,0,,233,6385
LH2435,United,SFO,ORD,2025-05-05 10:47:16.831144,2025-05-05 13:35:16.831144,2025-05-05 13:43:16.831144,168,on_time,0,,235,26358
AA1858,United,LHR,SFO,2025-05-02 12:47:47.612702,2025-05-02 15:43:47.612702,2025-05-02 15:38:47.612702,176,on_time,0,,166,25515
AA4243,American,LHR,CDG,2025-05-05 06:41:32.773085,2025-05-05 16:45:32.773085,2025-05-05 16:44:32.773085,604,on_time,0,,210,18856
EK1858,United,SFO,LAX,2025-05-05 00:05:35.893398,2025-05-05 04:51:35.893398,2025-05-05 04:55:35.893398,286,on_time,0,,199,14855
DL7061,Latam,ATL,LAX,2025-05-06 19:21:43.092043,2025-05-06 19:56:43.092043,2025-05-06 20:08:43.092043,35,on_time,0,,215,22381
UA8519,Delta,INVALID,DFW,2025-05-01 00:51:10.488026,2025-05-01 05:08:10.488026,2025-05-01 05:22:10.488026,257,on_time,0,,208,7407
EK3094,Emirates,ATL,ORD,2025-05-07 09:46:14.032842,2025-05-07 15:35:14.032842,2025-05-07 15:35:14.032842,349,on_time,0,,232,20773
LH2247,United,SFO,LHR,2025-05-07 18:35:09.396492,2025-05-08 04:48:09.396492,2025-05-08 05:11:09.396492,613,delayed,23,,166,22103
DL2099,Emirates,SFO,ATL,2025-05-06 09:54:32.314141,2025-05-06 18:28:32.314141,2025-05-06 18:40:32.314141,514,on_time,0,,112,18468
AA647,Latam,ATL,DFW,2025-05-01 10:35:50.498573,2025-05-01 20:39:50.498573,2025-05-01 20:44:50.498573,604,on_time,0,,216,26492
LA3406,Lufthansa,DFW,CDG,2025-05-06 02:35:45.693413,2025-05-06 07:07:45.693413,,272,canceled,0,crew,0,0
AA2703,Delta,JFK,GRU,2025-05-01 06:42:03.878291,2025-05-01 07:42:03.878291,2025-05-01 07:44:03.878291,60,on_time,0,,111,17961
EK8649,Latam,GRU,ATL,2025-05-07 03:17:09.655955,2025-05-07 10:36:09.655955,,439,canceled,0,mechanical,0,0
AA346,Lufthansa,ORD,LHR,2025-05-07 10:35:42.904560,2025-05-07 13:51:42.904560,2025-05-07 15:35:42.904560,196,delayed,104,,280,13239
UA8101,American,ATL,JFK,2025-05-01 22:38:33.585274,2025-05-02 07:29:33.585274,2025-05-02 07:44:33.585274,531,on_time,0,,208,26220
DL8707,Emirates,ORD,DFW,2025-05-01 22:42:46.027916,2025-05-01 23:56:46.027916,2025-05-01 23:53:46.027916,74,on_time,0,,275,29137
AA1595,American,CDG,GRU,2025-05-01 22:07:26.434071,2025-05-02 00:40:26.434071,2025-05-02 00:55:26.434071,153,on_time,0,,232,7317
LH9523,Delta,JFK,GRU,2025-05-03 22:13:26.458115,2025-05-04 04:56:26.458115,2025-05-04 04:58:26.458115,403,on_time,0,,82,7965
EK7595,American,LAX,JFK,2025-05-06 03:19:12.239901,2025-05-06 03:52:12.239901,2025-05-06 03:51:12.239901,33,on_time,0,,149,16872
LA3407,United,JFK,GRU,2025-05-01 15:36:27.234487,2025-05-01 17:54:27.234487,2025-05-01 18:02:27.234487,138,on_time,0,,296,13597
DL5237,Delta,DFW,JFK,2025-05-06 20:46:37.169298,2025-05-07 01:06:37.169298,2025-05-07 01:13:37.169298,260,on_time,0,,190,17144
AA4825,Emirates,CDG,LHR,2025-05-06 21:38:51.933005,2025-05-07 01:06:51.933005,2025-05-07 01:05:51.933005,208,on_time,0,,199,16284
LH916,Latam,CDG,LHR,2025-05-04 04:02:01.830254,2025-05-04 09:56:01.830254,2025-05-04 09:57:01.830254,354,on_time,0,,237,18492
LH6009,Emirates,SFO,DFW,2025-05-05 03:53:55.578295,2025-05-05 10:45:55.578295,2025-05-05 10:42:55.578295,412,on_time,0,,267,16584
EK9759,American,LAX,CDG,2025-05-07 12:45:18.898144,2025-05-07 14:15:18.898144,2025-05-07 14:21:18.898144,90,on_time,0,,298,6602
LA8647,Emirates,SFO,ATL,2025-05-04 17:14:34.685339,2025-05-04 18:06:34.685339,2025-05-04 18:20:34.685339,52,on_time,0,,133,28672
LH4963,United,ORD,CDG,2025-05-01 00:37:29.313365,2025-05-01 02:05:29.313365,2025-05-01 02:05:29.313365,88,overbooked,0,,119,22024
LA8069,Latam,LAX,SFO,2025-05-01 02:51:35.342323,2025-05-01 05:12:35.342323,2025-05-01 05:15:35.342323,141,on_time,0,,76,15881
LH6029,Lufthansa,LHR,JFK,2025-05-05 13:11:02.171202,2025-05-05 23:48:02.171202,2025-05-05 23:47:02.171202,637,on_time,0,,142,5806
LA6158,Delta,LAX,GRU,2025-05-03 11:18:33.227195,2025-05-03 15:42:33.227195,2025-05-03 15:53:33.227195,264,on_time,0,,100,8115
LA8358,Latam,ATL,GRU,2025-05-03 16:21:47.695916,2025-05-03 21:33:47.695916,2025-05-04 05:03:47.695916,312,delayed,450,,170,6438
UA539,Emirates,ORD,SFO,2025-05-05 22:06:10.965650,2025-05-06 09:04:10.965650,2025-05-06 09:09:10.965650,658,on_time,0,,107,11792
LH4115,Emirates,LHR,SFO,2025-05-07 06:06:53.764081,2025-05-07 15:46:53.764081,2025-05-07 15:55:53.764081,580,on_time,0,,134,9406
LA9481,Delta,GRU,DFW,2025-05-07 18:40:29.315623,2025-05-08 01:35:29.315623,2025-05-08 01:37:29.315623,415,on_time,0,,150,20218
LH978,Lufthansa,GRU,DFW,2025-05-06 11:56:44.850226,2025-05-06 15:27:44.850226,2025-05-06 15:22:44.850226,211,on_time,0,,156,9989
UA9336,Lufthansa,JFK,LHR,2025-05-07 15:51:34.619956,2025-05-07 17:24:34.619956,2025-05-07 23:52:34.619956,93,delayed,388,,293,12351
AA701,Lufthansa,DFW,JFK,2025-05-04 11:41:10.644427,2025-05-04 13:14:10.644427,2025-05-04 20:28:10.644427,93,delayed,434,,215,21815
EK6642,United,LHR,DFW,2025-05-07 17:13:11.326057,2025-05-08 02:12:11.326057,2025-05-08 02:12:11.326057,539,overbooked,0,,65,13690
LH9941,Emirates,ORD,CDG,2025-05-07 08:41:54.214262,2025-05-07 14:46:54.214262,2025-05-07 14:48:54.214262,365,on_time,0,,58,7074
UA6167,Delta,ORD,DFW,2025-05-03 13:40:37.224387,2025-05-03 15:51:37.224387,2025-05-03 16:02:37.224387,131,on_time,0,,154,22421
UA2694,Latam,ORD,LHR,2025-05-05 15:51:38.848993,2025-05-06 01:25:38.848993,2025-05-06 01:29:38.848993,574,on_time,0,,192,28145
UA4807,American,ATL,LAX,2025-05-05 23:39:49.629078,2025-05-06 10:12:49.629078,2025-05-06 10:26:49.629078,633,on_time,0,,228,17164
UA5139,Delta,ATL,CDG,2025-05-07 00:25:53.261350,2025-05-07 10:48:53.261350,2025-05-07 11:03:53.261350,623,on_time,0,,99,13122
AA380,Lufthansa,GRU,LAX,2025-05-05 13:17:11.101940,2025-05-05 14:00:11.101940,2025-05-05 14:00:11.101940,43,overbooked,0,,240,6959
AA8092,Delta,ATL,SFO,2025-05-06 16:29:00.080758,2025-05-06 23:10:00.080758,2025-05-06 23:22:00.080758,401,on_time,0,,52,29813
EK3827,Emirates,LAX,DFW,2025-05-04 02:40:54.904412,2025-05-04 09:45:54.904412,2025-05-04 13:25:54.904412,425,diverted,0,,128,21096
LH8759,Delta,JFK,LAX,2025-05-05 17:01:52.594688,2025-05-05 20:38:52.594688,2025-05-05 20:42:52.594688,-217,on_time,0,,63,7332
AA1438,Emirates,SFO,CDG,2025-05-04 18:50:56.501759,2025-05-04 20:41:56.501759,2025-05-04 20:42:56.501759,111,on_time,0,,170,23041
DL5932,Lufthansa,ATL,LAX,2025-05-06 11:04:26.436192,2025-05-06 17:37:26.436192,2025-05-06 17:33:26.436192,393,on_time,0,,187,19053
DL3390,Delta,DFW,LHR,2025-05-03 14:33:11.350772,2025-05-04 02:16:11.350772,2025-05-04 02:22:11.350772,703,on_time,0,,177,9251
AA164,American,SFO,ORD,2025-05-01 14:42:38.650463,2025-05-01 23:45:38.650463,2025-05-01 23:59:38.650463,543,on_time,0,,201,5164
AA1070,American,ORD,ATL,2025-05-06 07:10:52.734108,2025-05-06 16:30:52.734108,2025-05-06 16:27:52.734108,560,on_time,0,,158,28680
UA5099,United,LHR,SFO,2025-05-08 06:31:19.405548,2025-05-08 12:10:19.405548,2025-05-08 12:07:19.405548,339,on_time,0,,107,12444
LH3975,Latam,JFK,CDG,2025-05-01 20:14:47.952399,2025-05-02 02:33:47.952399,2025-05-02 02:42:47.952399,379,on_time,0,,184,5697
LH8295,Latam,LHR,GRU,2025-05-01 03:10:16.629932,2025-05-01 05:45:16.629932,2025-05-01 08:57:16.629932,155,diverted,0,,74,29025
LH583,American,LAX,LHR,2025-05-05 00:46:59.856952,2025-05-05 09:09:59.856952,2025-05-05 09:14:59.856952,503,on_time,0,,130,18539
EK5915,Lufthansa,INVALID,LHR,2025-05-07 02:14:36.073619,2025-05-07 13:21:36.073619,2025-05-07 13:23:36.073619,667,on_time,0,,81,13801
UA3599,United,ATL,LAX,2025-05-04 20:16:33.448160,2025-05-05 01:05:33.448160,2025-05-05 01:11:33.448160,289,on_time,0,,78,7019
AA839,United,LAX,GRU,2025-05-02 15:52:59.890359,2025-05-02 22:23:59.890359,2025-05-03 01:16:59.890359,391,delayed,173,,230,15315
LA8939,Lufthansa,SFO,JFK,2025-05-05 23:56:25.025900,2025-05-06 11:40:25.025900,2025-05-06 11:48:25.025900,704,on_time,0,,167,8537
UA1342,Latam,DFW,ATL,2025-05-07 16:12:21.864921,2025-05-07 17:55:21.864921,2025-05-07 17:53:21.864921,103,on_time,0,,201,11486
LA739,Latam,JFK,ATL,2025-05-05 13:33:00.180356,2025-05-05 14:59:00.180356,2025-05-05 15:11:00.180356,86,on_time,0,,294,5435
LH1905,Delta,LAX,GRU,2025-05-07 14:36:49.169014,2025-05-08 01:13:49.169014,2025-05-08 01:27:49.169014,637,on_time,0,,65,11256
LA8169,Lufthansa,LHR,JFK,2025-05-06 20:59:17.414860,2025-05-07 02:18:17.414860,2025-05-07 02:14:17.414860,319,on_time,0,,283,28261
LH6682,Lufthansa,LAX,CDG,2025-05-06 17:51:18.653218,2025-05-07 03:30:18.653218,2025-05-07 03:37:18.653218,579,on_time,0,,94,8482
AA824,Latam,SFO,ATL,2025-05-07 23:26:21.595706,2025-05-08 04:12:21.595706,2025-05-08 10:09:21.595706,286,delayed,357,,127,17189
EK4835,United,GRU,SFO,2025-05-03 14:43:52.447854,2025-05-03 18:41:52.447854,2025-05-03 18:42:52.447854,238,on_time,0,,184,29435
LA3694,United,ATL,DFW,2025-05-01 01:17:36.081929,2025-05-01 08:02:36.081929,2025-05-01 08:13:36.081929,405,on_time,0,,114,26703
LH5534,Lufthansa,SFO,JFK,2025-05-02 10:28:38.911016,2025-05-02 15:06:38.911016,2025-05-02 15:06:38.911016,278,on_time,0,,276,18677
LA7368,Emirates,DFW,GRU,2025-05-07 06:47:09.186888,2025-05-07 08:19:09.186888,2025-05-07 08:27:09.186888,92,on_time,0,,143,10097
UA838,Emirates,ORD,ATL,2025-05-08 07:36:55.186896,2025-05-08 14:48:55.186896,2025-05-08 14:46:55.186896,432,on_time,0,,79,22665
LH6179,Delta,SFO,LAX,2025-05-04 15:41:55.528452,2025-05-05 00:41:55.528452,2025-05-05 00:44:55.528452,540,on_time,0,,261,17487
AA5382,American,LAX,JFK,2025-05-01 23:56:39.380480,2025-05-02 02:44:39.380480,2025-05-02 02:47:39.380480,168,on_time,0,,271,17851
LA990,Delta,SFO,LHR,2025-05-04 15:01:39.092278,2025-05-04 22:34:39.092278,2025-05-05 08:24:39.092278,-453,delayed,590,,124,5503
LA1812,United,ORD,CDG,2025-05-04 21:36:34.581291,2025-05-05 06:02:34.581291,2025-05-05 06:13:34.581291,506,on_time,0,,105,8696
LH6500,United,ATL,JFK,2025-05-01 11:28:05.547395,2025-05-01 12:47:05.547395,2025-05-01 12:42:05.547395,-79,on_time,0,,285,15727
EK2403,American,DFW,LAX,2025-05-02 10:04:22.160075,2025-05-02 20:41:22.160075,2025-05-02 20:39:22.160075,637,on_time,0,,64,26008
EK8625,American,JFK,GRU,2025-05-05 09:25:00.659726,2025-05-05 19:02:00.659726,2025-05-05 18:59:00.659726,577,on_time,0,,292,12250
LA8478,Latam,LHR,LAX,2025-05-04 03:58:18.454940,2025-05-04 09:28:18.454940,2025-05-04 09:25:18.454940,330,on_time,0,,164,12695
LH4394,Delta,JFK,ATL,2025-05-06 09:31:30.409823,2025-05-06 16:08:30.409823,2025-05-06 16:07:30.409823,397,on_time,0,,259,10508
LA6362,United,ATL,DFW,2025-05-01 10:35:25.520734,2025-05-01 14:01:25.520734,2025-05-01 14:13:25.520734,206,on_time,0,,212,8371
LA6777,Delta,GRU,LHR,2025-05-06 22:29:18.866011,2025-05-07 08:20:18.866011,2025-05-07 08:17:18.866011,591,on_time,0,,197,23394
LA3757,United,LAX,CDG,2025-05-03 23:45:06.794658,2025-05-04 02:29:06.794658,2025-05-04 02:34:06.794658,164,on_time,0,,136,17533
EK1312,United,JFK,DFW,2025-05-06 11:29:03.834127,2025-05-06 12:48:03.834127,2025-05-06 13:02:03.834127,79,on_time,0,,207,15077
UA4663,Delta,GRU,SFO,2025-05-02 19:50:37.980808,2025-05-03 06:00:37.980808,2025-05-03 05:56:37.980808,610,on_time,0,,222,7249
UA9849,United,JFK,SFO,2025-05-05 05:25:40.482484,2025-05-05 08:54:40.482484,2025-05-05 17:24:40.482484,209,delayed,510,,296,11714
DL1434,American,LAX,ATL,2025-05-02 14:49:18.326716,2025-05-03 00:14:18.326716,2025-05-03 00:27:18.326716,565,on_time,0,,55,16695
DL820,Lufthansa,CDG,DFW,2025-05-01 07:42:59.800975,2025-05-01 08:41:59.800975,2025-05-01 08:45:59.800975,59,on_time,0,,241,16326
DL7223,Delta,DFW,JFK,2025-05-08 02:54:37.907449,2025-05-08 10:59:37.907449,2025-05-08 16:04:37.907449,485,delayed,305,,264,21626
AA9788,Emirates,LAX,DFW,2025-05-04 08:13:17.585802,2025-05-04 16:59:17.585802,2025-05-04 17:27:17.585802,526,delayed,28,,159,15438
DL8730,Emirates,CDG,SFO,2025-05-06 23:33:48.456736,2025-05-07 01:01:48.456736,2025-05-07 01:01:48.456736,88,on_time,0,,155,24392
EK7875,Delta,ATL,SFO,2025-05-04 11:05:31.712159,2025-05-04 19:53:31.712159,2025-05-04 19:49:31.712159,528,on_time,0,,240,19380
LA7954,Lufthansa,LHR,GRU,2025-05-07 15:28:50.486151,2025-05-07 20:33:50.486151,2025-05-07 20:30:50.486151,305,on_time,0,,300,28361
LH2908,American,ATL,LAX,2025-05-03 16:33:45.922687,2025-05-03 17:21:45.922687,2025-05-03 17:22:45.922687,48,on_time,0,,238,10017
LH3198,Emirates,LHR,SFO,2025-05-07 03:06:01.199119,2025-05-07 07:31:01.199119,2025-05-07 07:42:01.199119,265,on_time,0,,112,10864
UA7288,Delta,CDG,LAX,2025-05-06 17:04:28.190881,2025-05-06 22:02:28.190881,2025-05-06 22:14:28.190881,298,on_time,0,,145,15128
EK4545,Latam,ATL,LAX,2025-05-01 05:45:43.474282,2025-05-01 07:03:43.474282,,78,canceled,0,crew,0,0
LA9018,American,JFK,ATL,2025-05-07 18:46:30.630676,2025-05-07 23:50:30.630676,2025-05-07 23:45:30.630676,304,on_time,0,,254,26476
LH2877,Delta,JFK,DFW,2025-05-02 11:03:12.766940,2025-05-02 13:48:12.766940,2025-05-02 13:48:12.766940,165,overbooked,0,,256,29104
LH3817,Delta,JFK,LAX,2025-05-03 15:40:51.674804,2025-05-03 22:57:51.674804,2025-05-03 23:05:51.674804,437,on_time,0,,117,28030
EK7205,Delta,DFW,LHR,2025-05-06 03:47:19.721622,2025-05-06 04:29:19.721622,2025-05-06 04:28:19.721622,42,on_time,0,,79,8385
AA4028,Latam,ORD,SFO,2025-05-07 03:21:03.244060,2025-05-07 15:19:03.244060,2025-05-07 15:31:03.244060,718,on_time,0,,63,20080
EK2500,Latam,LHR,CDG,2025-05-08 05:18:47.033874,2025-05-08 06:26:47.033874,2025-05-08 06:23:47.033874,68,on_time,0,,254,20686
EK5137,United,LHR,LAX,2025-05-06 18:15:24.718207,2025-05-07 01:54:24.718207,2025-05-07 01:54:24.718207,459,overbooked,0,,173,14383
