flight_id,airline,origin,destination,aircraft,departure_time,scheduled_arrival,actual_arrival,flight_duration,status,delay_minutes,cancellation_reason,passengers,fuel_consumption
UA9064,LATAM,JFK,BSB,E190,2025-04-12 02:42:47.180273,2025-04-12 05:50:47.180273,2025-04-12 11:46:47.180273,188,delayed,356,,257,9673
G31007,Azul,JFK,LAX,A320,2025-04-17 11:00:24.617376,2025-04-17 12:39:24.617376,2025-04-17 12:36:24.617376,99,on_time,0,,216,25562
DL8626,American,GIG,CNF,B787,2025-04-19 17:38:39.894058,2025-04-19 21:20:39.894058,2025-04-19 21:24:39.894058,222,on_time,0,,163,5421
UA2937,American,CGH,MIA,B787,2025-04-16 03:05:20.727999,2025-04-16 05:15:20.727999,2025-04-16 05:13:20.727999,130,on_time,0,,221,19790
DL8010,Delta,LAX,BSB,B737,2025-04-13 19:44:25.967933,2025-04-13 23:10:25.967933,2025-04-14 05:41:25.967933,206,delayed,391,,157,7192
G31434,American,BSB,JFK,B737,2025-05-07 03:11:29.277906,2025-05-07 10:41:29.277906,2025-05-07 10:46:29.277906,450,on_time,0,,64,18329
UA2215,United,GRU,BSB,A320,2025-04-24 06:44:23.512836,2025-04-24 09:19:23.512836,2025-04-24 12:54:23.512836,155,delayed,215,,190,27274
DL1393,Delta,MIA,JFK,A350,2025-04-24 15:03:20.374712,2025-04-24 17:17:20.374712,2025-04-24 17:16:20.374712,134,on_time,0,,225,20934
LA9833,Azul,BSB,GRU,A320,2025-04-23 19:03:36.322722,2025-04-23 22:46:36.322722,2025-04-23 22:57:36.322722,223,on_time,0,,215,21797
AD7784,GOL,MIA,GRU,B737,2025-05-06 03:00:13.168955,2025-05-06 05:56:13.168955,2025-05-06 06:10:13.168955,176,on_time,0,,55,6312
LA5011,Delta,JFK,MIA,A320,2025-04-30 22:35:28.369482,2025-05-01 03:56:28.369482,2025-05-01 04:09:28.369482,321,on_time,0,,88,12972
UA2198,GOL,BSB,CNF,A350,2025-04-12 21:48:05.132555,2025-04-13 01:14:05.132555,2025-04-13 01:29:05.132555,206,on_time,0,,147,17451
AA4419,GOL,MIA,LAX,E190,2025-05-06 00:36:20.868286,2025-05-06 07:11:20.868286,2025-05-06 07:21:20.868286,395,on_time,0,,101,27380
DL7762,Azul,GIG,CNF,A320,2025-04-23 14:06:40.964583,2025-04-23 19:04:40.964583,2025-04-23 20:09:40.964583,298,delayed,65,,220,5993
DL6785,GOL,LAX,CNF,B787,2025-04-17 04:26:14.819694,2025-04-17 06:30:14.819694,2025-04-17 06:32:14.819694,124,on_time,0,,144,7084
G38992,GOL,CGH,BSB,B787,2025-04-09 12:14:43.823133,2025-04-09 14:36:43.823133,2025-04-09 14:38:43.823133,142,on_time,0,,263,16974
UA7426,Azul,LAX,CGH,A350,2025-04-22 15:06:30.002066,2025-04-22 19:06:30.002066,2025-04-22 19:15:30.002066,240,on_time,0,,200,18954
G33698,Azul,CGH,LAX,B787,2025-05-07 17:54:37.511528,2025-05-08 01:29:37.511528,2025-05-08 03:43:37.511528,455,diverted,0,,130,5190
DL3123,American,LAX,BSB,A350,2025-04-18 03:59:26.980205,2025-04-18 09:02:26.980205,2025-04-18 09:00:26.980205,303,on_time,0,,222,6777
DL3070,Delta,LAX,JFK,A350,2025-04-23 16:04:58.153052,2025-04-23 18:05:58.153052,2025-04-23 18:07:58.153052,121,on_time,0,,229,5713
AA8222,American,CNF,BSB,B787,2025-04-24 07:14:52.537508,2025-04-24 15:07:52.537508,,473,canceled,0,weather,0,0
UA7082,LATAM,BSB,GIG,A320,2025-04-30 02:35:09.044295,2025-04-30 05:34:09.044295,2025-04-30 05:43:09.044295,179,on_time,0,,269,27595
UA1102,Azul,JFK,CNF,E190,2025-04-25 10:16:39.173932,2025-04-25 14:43:39.173932,2025-04-25 14:42:39.173932,267,on_time,0,,271,22031
AD1850,Delta,GRU,BSB,A320,2025-04-23 08:59:20.185130,2025-04-23 15:01:20.185130,2025-04-23 15:00:20.185130,362,on_time,0,,165,23202
UA3359,GOL,CNF,CGH,A320,2025-04-09 11:13:04.122447,2025-04-09 17:38:04.122447,2025-04-09 17:38:04.122447,385,overbooked,0,,119,15376
LA7466,Delta,LAX,MIA,A350,2025-04-18 20:16:35.357031,2025-04-18 20:52:35.357031,2025-04-18 21:00:35.357031,36,on_time,0,,221,9607
AA7985,GOL,INVALID,GIG,B737,2025-04-14 22:01:57.959983,2025-04-14 23:41:57.959983,2025-04-14 23:40:57.959983,100,on_time,0,,62,28594
UA9486,Azul,CGH,GIG,A350,2025-04-08 21:07:55.256007,2025-04-09 04:35:55.256007,2025-04-09 04:47:55.256007,448,on_time,0,,242,11963
DL8395,United,LAX,GRU,E190,2025-05-06 21:26:33.434149,2025-05-06 23:21:33.434149,2025-05-06 23:33:33.434149,115,on_time,0,,177,28716
UA2405,United,CNF,CGH,B737,2025-04-25 10:08:53.555716,2025-04-25 17:54:53.555716,2025-04-25 17:57:53.555716,466,on_time,0,,123,19249
AA3180,LATAM,JFK,CNF,B787,2025-04-20 01:24:03.691817,2025-04-20 06:44:03.691817,2025-04-20 06:40:03.691817,320,on_time,0,,98,9770
AD7055,LATAM,CNF,BSB,B737,2025-04-17 17:14:50.584578,2025-04-18 00:46:50.584578,2025-04-18 00:41:50.584578,452,on_time,0,,280,15872
AD7414,LATAM,MIA,BSB,E190,2025-04-15 04:00:06.038745,2025-04-15 10:36:06.038745,2025-04-15 10:51:06.038745,396,on_time,0,,274,6598
G39583,United,GRU,CNF,B787,2025-04-25 00:17:36.277929,2025-04-25 06:13:36.277929,2025-04-25 06:58:36.277929,356,diverted,0,,66,16421
DL7307,American,JFK,GRU,A320,2025-04-24 15:22:43.288458,2025-04-24 22:58:43.288458,2025-04-24 23:09:43.288458,456,on_time,0,,76,13992
AA4559,Delta,INVALID,CNF,B787,2025-04-09 15:29:28.458907,2025-04-09 18:59:28.458907,2025-04-09 19:00:28.458907,210,on_time,0,,76,18215
AA6206,Delta,CGH,CNF,B737,2025-04-23 20:34:45.871869,2025-04-24 01:13:45.871869,2025-04-24 01:22:45.871869,279,on_time,0,,59,7988
AA1609,GOL,MIA,LAX,B737,2025-04-16 17:04:03.815761,2025-04-16 21:01:03.815761,2025-04-16 21:12:03.815761,237,on_time,0,,215,28045
G38925,United,GIG,CGH,B737,2025-04-17 00:49:49.737544,2025-04-17 02:13:49.737544,2025-04-17 02:20:49.737544,84,on_time,0,,254,21952
DL2848,LATAM,MIA,LAX,A350,2025-04-23 16:46:51.169101,2025-04-23 21:00:51.169101,2025-04-23 21:11:51.169101,254,on_time,0,,100,10237
DL2075,Delta,GRU,LAX,B787,2025-04-14 20:16:20.421508,2025-04-15 04:08:20.421508,2025-04-15 04:08:20.421508,472,overbooked,0,,98,13374
AD9832,LATAM,JFK,CNF,B787,2025-04-26 03:41:12.168319,2025-04-26 07:56:12.168319,2025-04-26 08:08:12.168319,255,on_time,0,,143,12845
G39342,GOL,CGH,GIG,A350,2025-04-29 06:30:32.189036,2025-04-29 10:24:32.189036,2025-04-29 10:22:32.189036,234,on_time,0,,248,27950
DL6491,American,GRU,GIG,B787,2025-04-30 02:24:53.900334,2025-04-30 07:30:53.900334,2025-04-30 07:38:53.900334,306,on_time,0,,174,24816
G31070,GOL,GRU,BSB,E190,2025-04-15 14:43:10.699230,2025-04-15 18:07:10.699230,2025-04-15 18:16:10.699230,204,on_time,0,,243,17591
DL4636,Azul,JFK,GRU,B787,2025-04-14 12:30:47.679348,2025-04-14 19:55:47.679348,2025-04-14 19:51:47.679348,445,on_time,0,,82,21969
AD5912,Delta,GIG,BSB,B737,2025-04-24 23:59:53.991851,2025-04-25 07:20:53.991851,2025-04-25 07:21:53.991851,441,on_time,0,,51,22536
AA8731,GOL,GRU,LAX,A350,2025-04-21 00:49:33.271255,2025-04-21 07:50:33.271255,2025-04-21 08:02:33.271255,421,on_time,0,,266,10469
DL8784,Delta,MIA,JFK,B737,2025-04-16 00:59:58.886301,2025-04-16 02:30:58.886301,2025-04-16 02:41:58.886301,91,on_time,0,,131,9203
UA8876,United,LAX,GIG,B737,2025-04-14 02:02:18.129457,2025-04-14 09:11:18.129457,2025-04-14 09:06:18.129457,429,on_time,0,,71,9798
LA1787,GOL,CGH,GIG,A320,2025-05-04 14:29:59.148543,2025-05-04 17:30:59.148543,2025-05-04 17:40:59.148543,181,on_time,0,,223,6698
AD8920,United,MIA,CNF,B737,2025-04-14 18:13:27.661781,2025-04-15 01:10:27.661781,2025-04-15 01:18:27.661781,417,on_time,0,,223,23993
AA8778,LATAM,LAX,BSB,E190,2025-04-20 19:09:08.360585,2025-04-20 23:21:08.360585,2025-04-20 23:28:08.360585,252,on_time,0,,166,18327
AD1666,American,INVALID,CGH,A320,2025-05-01 21:23:51.479001,2025-05-01 23:32:51.479001,2025-05-01 23:35:51.479001,129,on_time,0,,143,9991
G35612,GOL,LAX,JFK,B787,2025-04-10 11:54:57.741588,2025-04-10 14:04:57.741588,2025-04-10 14:18:57.741588,130,on_time,0,,227,10973
G32445,American,GIG,MIA,B787,2025-04-27 03:26:27.482278,2025-04-27 06:00:27.482278,2025-04-27 05:55:27.482278,154,on_time,0,,142,27717
AD8835,United,CNF,CGH,B737,2025-05-05 08:02:42.090460,2025-05-05 15:02:42.090460,2025-05-05 22:45:42.090460,420,delayed,463,,79,7707
AD1608,United,GIG,GRU,B737,2025-05-02 18:56:05.772247,2025-05-02 22:49:05.772247,2025-05-02 22:48:05.772247,233,on_time,0,,57,21512
LA3204,Delta,JFK,CGH,E190,2025-04-16 05:19:06.932359,2025-04-16 11:56:06.932359,2025-04-16 11:59:06.932359,397,on_time,0,,282,16018
AA8466,American,CNF,GIG,B787,2025-04-13 02:14:30.563018,2025-04-13 05:11:30.563018,2025-04-13 05:12:30.563018,177,on_time,0,,278,7924
AA4062,LATAM,CGH,JFK,A350,2025-05-06 07:18:14.612638,2025-05-06 11:49:14.612638,2025-05-06 11:52:14.612638,271,on_time,0,,298,28294
AA7769,United,LAX,MIA,B787,2025-04-21 21:11:45.914931,2025-04-22 03:28:45.914931,2025-04-22 03:27:45.914931,-377,on_time,0,,291,21215
UA3272,United,LAX,CNF,B787,2025-04-08 20:08:48.234117,2025-04-08 21:52:48.234117,2025-04-08 21:51:48.234117,104,on_time,0,,187,15914
AD3727,United,MIA,JFK,A320,2025-04-29 07:38:05.468583,2025-04-29 10:36:05.468583,2025-04-29 16:36:05.468583,178,delayed,360,,55,22894
DL1813,LATAM,INVALID,LAX,A350,2025-05-01 15:21:47.621211,2025-05-01 22:35:47.621211,2025-05-02 03:51:47.621211,434,delayed,316,,121,11831
G39118,LATAM,LAX,JFK,A320,2025-04-10 16:04:53.542145,2025-04-10 22:47:53.542145,,403,canceled,0,mechanical,0,0
DL4556,Delta,CNF,MIA,B737,2025-04-16 22:07:19.877979,2025-04-16 23:22:19.877979,2025-04-16 23:18:19.877979,75,on_time,0,,200,6717
AA4846,LATAM,MIA,CGH,B737,2025-04-19 01:07:49.806502,2025-04-19 07:49:49.806502,2025-04-19 11:49:49.806502,402,diverted,0,,61,10684
AA4778,Azul,CGH,GRU,B787,2025-04-17 22:09:51.894923,2025-04-18 03:17:51.894923,2025-04-18 03:31:51.894923,308,on_time,0,,209,27378
LA4770,LATAM,CGH,LAX,A320,2025-04-29 16:05:03.327607,2025-04-29 21:59:03.327607,2025-04-29 22:07:03.327607,354,on_time,0,,247,18680
DL3791,American,GRU,JFK,B737,2025-05-01 05:54:38.380533,2025-05-01 07:35:38.380533,2025-05-01 07:50:38.380533,101,on_time,0,,67,16429
AA5965,Delta,CGH,MIA,A350,2025-04-20 08:02:27.407154,2025-04-20 15:45:27.407154,2025-04-20 19:18:27.407154,463,diverted,0,,262,7892
LA6715,United,CNF,LAX,A320,2025-05-03 11:03:35.502531,2025-05-03 11:37:35.502531,2025-05-03 11:45:35.502531,34,on_time,0,,101,24813
DL9254,Azul,BSB,GRU,E190,2025-04-12 08:02:54.414220,2025-04-12 13:31:54.414220,2025-04-12 13:35:54.414220,329,on_time,0,,158,24870
G38772,Delta,JFK,LAX,B737,2025-05-05 03:24:53.054523,2025-05-05 10:21:53.054523,2025-05-05 10:28:53.054523,417,on_time,0,,159,20693
UA2610,American,MIA,CNF,A350,2025-04-29 06:00:06.517807,2025-04-29 13:55:06.517807,2025-04-29 14:06:06.517807,475,on_time,0,,295,12102
DL4869,Delta,JFK,GRU,B737,2025-04-14 01:09:45.697321,2025-04-14 07:52:45.697321,2025-04-14 08:07:45.697321,403,on_time,0,,286,18156
G33603,GOL,INVALID,CNF,A350,2025-04-29 20:16:24.173418,2025-04-30 00:33:24.173418,2025-04-30 00:44:24.173418,257,on_time,0,,99,19665
UA7505,LATAM,LAX,MIA,B787,2025-04-21 00:46:40.032765,2025-04-21 02:42:40.032765,2025-04-21 02:42:40.032765,116,overbooked,0,,232,22621
AA1011,Delta,CGH,JFK,E190,2025-04-24 02:42:40.681292,2025-04-24 05:15:40.681292,2025-04-24 05:28:40.681292,153,on_time,0,,84,15599
AD8808,Delta,MIA,GIG,A350,2025-04-17 14:21:06.380788,2025-04-17 17:36:06.380788,2025-04-17 17:46:06.380788,195,on_time,0,,56,22991
G37051,United,GRU,CNF,B737,2025-04-26 17:27:26.800092,2025-04-26 18:34:26.800092,2025-04-26 18:38:26.800092,67,on_time,0,,162,8583
DL6401,Delta,CNF,JFK,B737,2025-04-15 12:55:17.230659,2025-04-15 20:26:17.230659,2025-04-15 22:37:17.230659,451,diverted,0,,73,22510
AA8231,LATAM,GIG,MIA,B787,2025-04-15 10:12:28.992424,2025-04-15 15:11:28.992424,2025-04-15 15:07:28.992424,299,on_time,0,,142,6428
LA4008,Azul,CGH,JFK,A320,2025-04-17 10:28:42.087256,2025-04-17 15:25:42.087256,2025-04-17 15:37:42.087256,297,on_time,0,,175,16455
UA8586,LATAM,CNF,LAX,B737,2025-04-30 05:26:26.874572,2025-04-30 12:32:26.874572,,426,canceled,0,weather,0,0
UA3456,Azul,GRU,GIG,E190,2025-05-01 18:04:20.074103,2025-05-01 21:54:20.074103,2025-05-01 21:50:20.074103,230,on_time,0,,93,23730
LA7578,United,JFK,GIG,A320,2025-04-11 03:33:32.864047,2025-04-11 05:25:32.864047,2025-04-11 05:26:32.864047,112,on_time,0,,103,8901
UA1256,Delta,BSB,GRU,B737,2025-04-13 11:49:38.305475,2025-04-13 18:59:38.305475,2025-04-13 19:14:38.305475,430,on_time,0,,290,9459
AD3830,Delta,LAX,GIG,B787,2025-04-23 23:47:49.042344,2025-04-24 06:16:49.042344,2025-04-24 06:25:49.042344,389,on_time,0,,170,29077
UA5723,LATAM,JFK,CNF,B737,2025-04-28 04:50:11.869959,2025-04-28 12:13:11.869959,2025-04-28 12:16:11.869959,443,on_time,0,,292,26736
AA7020,Delta,MIA,BSB,B737,2025-04-13 07:40:50.332521,2025-04-13 14:18:50.332521,2025-04-13 14:28:50.332521,398,on_time,0,,142,26166
AD5147,Azul,CNF,BSB,B787,2025-04-28 06:06:23.444331,2025-04-28 12:46:23.444331,2025-04-28 19:21:23.444331,400,delayed,395,,190,22578
UA7862,Azul,CNF,LAX,B787,2025-04-25 00:14:17.026146,2025-04-25 05:03:17.026146,2025-04-25 07:56:17.026146,289,diverted,0,,108,26671
AD9962,Delta,BSB,MIA,A350,2025-05-04 09:48:51.246031,2025-05-04 17:24:51.246031,2025-05-04 17:32:51.246031,456,on_time,0,,262,14821
AA6131,GOL,INVALID,GRU,A350,2025-04-20 14:51:49.415109,2025-04-20 19:23:49.415109,2025-04-20 19:33:49.415109,272,on_time,0,,205,14526
G33606,United,LAX,MIA,E190,2025-04-26 23:20:56.909546,2025-04-27 04:37:56.909546,2025-04-27 04:52:56.909546,317,on_time,0,,112,28881
DL6524,American,GRU,CNF,B737,2025-05-04 03:50:06.674430,2025-05-04 10:50:06.674430,2025-05-04 10:54:06.674430,420,on_time,0,,65,16835
UA1522,American,BSB,JFK,B787,2025-04-16 02:13:28.716420,2025-04-16 06:08:28.716420,2025-04-16 06:03:28.716420,235,on_time,0,,100,14186
G34213,American,GRU,LAX,A350,2025-04-14 06:36:19.542501,2025-04-14 10:54:19.542501,2025-04-14 11:04:19.542501,258,on_time,0,,266,24342
AD5417,United,JFK,LAX,B737,2025-05-06 12:03:42.152124,2025-05-06 14:36:42.152124,2025-05-06 14:31:42.152124,153,on_time,0,,85,15979
AA6753,LATAM,JFK,GRU,A320,2025-04-29 06:36:09.264828,2025-04-29 12:58:09.264828,2025-04-29 12:53:09.264828,382,on_time,0,,137,5758
UA4030,American,GIG,CNF,A320,2025-05-04 23:00:10.243155,2025-05-05 02:25:10.243155,2025-05-05 02:22:10.243155,205,on_time,0,,168,24550
AD4809,GOL,MIA,CGH,B787,2025-04-12 22:33:53.127381,2025-04-13 00:39:53.127381,2025-04-13 01:51:53.127381,126,delayed,72,,218,16553
AA1478,Azul,BSB,CGH,B787,2025-05-06 02:59:24.421530,2025-05-06 05:03:24.421530,2025-05-06 05:06:24.421530,124,on_time,0,,161,27139
DL4001,United,JFK,GRU,B737,2025-04-28 19:48:12.314311,2025-04-29 00:46:12.314311,2025-04-29 00:48:12.314311,298,on_time,0,,191,28426
UA6735,Azul,CGH,BSB,B737,2025-04-28 05:38:34.328269,2025-04-28 08:20:34.328269,2025-04-28 08:28:34.328269,162,on_time,0,,254,24779
UA2324,American,CNF,BSB,B737,2025-04-21 02:25:10.361665,2025-04-21 03:35:10.361665,2025-04-21 03:39:10.361665,70,on_time,0,,141,15245
UA4603,United,MIA,JFK,B737,2025-04-12 07:43:59.801386,2025-04-12 14:44:59.801386,2025-04-12 14:54:59.801386,421,on_time,0,,266,8527
DL8465,GOL,CNF,CGH,B787,2025-04-24 17:12:21.795744,2025-04-24 20:59:21.795744,,227,canceled,0,weather,0,0
DL7136,Delta,BSB,MIA,A350,2025-04-15 14:26:49.810622,2025-04-15 17:07:49.810622,2025-04-15 17:07:49.810622,161,on_time,0,,57,21832
AD9613,LATAM,MIA,CNF,A320,2025-05-07 01:36:53.185395,2025-05-07 02:13:53.185395,2025-05-07 02:09:53.185395,37,on_time,0,,109,7747
AA8069,GOL,GRU,MIA,A320,2025-04-24 10:18:22.730800,2025-04-24 16:04:22.730800,2025-04-24 16:01:22.730800,346,on_time,0,,176,6943
AD6498,LATAM,JFK,LAX,E190,2025-05-08 06:19:16.822562,2025-05-08 13:49:16.822562,2025-05-08 13:48:16.822562,450,on_time,0,,82,27189
UA7861,Delta,CNF,LAX,B737,2025-04-30 12:52:30.498657,2025-04-30 14:50:30.498657,2025-04-30 14:51:30.498657,118,on_time,0,,108,22400
AA9693,LATAM,CGH,JFK,B787,2025-04-20 17:02:22.079608,2025-04-21 00:47:22.079608,2025-04-21 00:51:22.079608,465,on_time,0,,64,9759
AD4969,Delta,CGH,BSB,B737,2025-04-23 13:25:09.751868,2025-04-23 21:14:09.751868,2025-04-23 21:26:09.751868,469,on_time,0,,234,12783
LA5035,Azul,BSB,CGH,B787,2025-04-16 12:19:49.857285,2025-04-16 19:21:49.857285,2025-04-16 19:28:49.857285,422,on_time,0,,205,24976
LA2805,United,JFK,BSB,E190,2025-04-20 22:36:42.818520,2025-04-20 23:18:42.818520,2025-04-20 23:33:42.818520,42,on_time,0,,279,7787
AA4327,United,CGH,GIG,A350,2025-04-22 20:13:11.522806,2025-04-23 01:57:11.522806,2025-04-23 01:54:11.522806,344,on_time,0,,225,26403
G38926,Delta,GIG,LAX,B737,2025-04-30 07:54:20.943739,2025-04-30 11:08:20.943739,,194,canceled,0,weather,0,0
DL3072,Delta,JFK,MIA,B737,2025-04-25 07:54:49.818026,2025-04-25 12:15:49.818026,2025-04-25 12:15:49.818026,261,on_time,0,,265,19003
G32366,United,GRU,LAX,E190,2025-05-07 23:16:17.318675,2025-05-08 03:56:17.318675,2025-05-08 04:10:17.318675,280,on_time,0,,75,24454
AA5033,Delta,GIG,MIA,B787,2025-05-06 11:02:26.192616,2025-05-06 15:18:26.192616,2025-05-06 15:27:26.192616,256,on_time,0,,173,8732
LA6881,GOL,MIA,CNF,B737,2025-04-26 02:39:13.785955,2025-04-26 06:55:13.785955,2025-04-26 07:01:13.785955,256,on_time,0,,239,25275
UA2326,Azul,CNF,GRU,B787,2025-04-26 05:21:14.167846,2025-04-26 08:11:14.167846,2025-04-26 08:06:14.167846,170,on_time,0,,95,5192
G37181,United,CNF,JFK,A350,2025-05-08 11:42:10.493588,2025-05-08 16:56:10.493588,2025-05-08 16:57:10.493588,314,on_time,0,,129,25904
AD1905,GOL,JFK,CGH,A350,2025-04-09 18:45:28.194930,2025-04-09 23:06:28.194930,2025-04-09 23:02:28.194930,261,on_time,0,,249,6557
AD1139,American,CNF,BSB,A350,2025-04-30 11:39:15.412229,2025-04-30 17:59:15.412229,2025-04-30 18:05:15.412229,380,on_time,0,,67,22579
UA3395,GOL,LAX,CGH,E190,2025-04-16 16:01:33.282220,2025-04-16 17:20:33.282220,,79,canceled,0,mechanical,0,0
LA1794,Azul,GIG,BSB,A320,2025-04-14 12:07:52.065987,2025-04-14 15:00:52.065987,2025-04-14 14:58:52.065987,173,on_time,0,,90,9879
LA2614,GOL,BSB,CNF,A320,2025-05-04 10:32:53.903782,2025-05-04 12:30:53.903782,2025-05-04 12:30:53.903782,118,overbooked,0,,225,28960
LA7336,American,GIG,LAX,A350,2025-05-04 13:07:56.821086,2025-05-04 15:30:56.821086,2025-05-04 15:25:56.821086,143,on_time,0,,194,27175
UA2408,United,MIA,GIG,A350,2025-05-04 19:26:14.704889,2025-05-05 01:03:14.704889,2025-05-05 01:03:14.704889,337,overbooked,0,,128,26234
DL8019,Delta,BSB,GRU,B737,2025-04-13 06:56:00.317396,2025-04-13 07:37:00.317396,2025-04-13 07:34:00.317396,41,on_time,0,,233,8267
LA8764,LATAM,MIA,GRU,A350,2025-04-17 02:28:52.831750,2025-04-17 05:01:52.831750,2025-04-17 05:07:52.831750,153,on_time,0,,57,26437
UA9734,American,JFK,GRU,A320,2025-04-10 01:07:04.298395,2025-04-10 03:27:04.298395,2025-04-10 03:38:04.298395,140,on_time,0,,245,8608
AA2318,American,CGH,MIA,B787,2025-04-26 21:25:14.167931,2025-04-27 01:00:14.167931,2025-04-27 01:06:14.167931,215,on_time,0,,170,9645
AA7478,Azul,JFK,CNF,B737,2025-05-01 21:04:54.345779,2025-05-02 02:41:54.345779,2025-05-02 07:56:54.345779,337,delayed,315,,162,19619
UA2905,United,LAX,MIA,A320,2025-04-29 13:13:19.515794,2025-04-29 20:56:19.515794,2025-04-29 21:09:19.515794,463,on_time,0,,77,9406
UA7581,Delta,MIA,CGH,A320,2025-04-18 18:06:27.187796,2025-04-18 18:48:27.187796,2025-04-18 18:58:27.187796,42,on_time,0,,75,11409
AA9597,Delta,CGH,MIA,B737,2025-04-24 01:17:40.241304,2025-04-24 03:11:40.241304,2025-04-24 03:12:40.241304,114,on_time,0,,287,28507
AD7238,LATAM,CGH,BSB,A350,2025-04-26 03:44:27.905087,2025-04-26 07:29:27.905087,2025-04-26 10:13:27.905087,225,delayed,164,,50,14727
UA2809,LATAM,MIA,CNF,B737,2025-04-28 14:35:56.410394,2025-04-28 20:55:56.410394,2025-04-28 21:10:56.410394,380,on_time,0,,145,11080
AD9378,GOL,GIG,JFK,A350,2025-05-01 18:00:15.788307,2025-05-01 23:02:15.788307,2025-05-01 23:03:15.788307,302,on_time,0,,156,13582
DL1445,Azul,LAX,BSB,A350,2025-04-28 06:53:02.864825,2025-04-28 11:58:02.864825,2025-04-28 12:05:02.864825,305,on_time,0,,281,20828
LA4546,Delta,CNF,GRU,B737,2025-05-06 12:51:00.952444,2025-05-06 15:43:00.952444,2025-05-06 15:53:00.952444,172,on_time,0,,285,25994
G37579,United,CNF,LAX,B737,2025-04-28 15:22:21.171515,2025-04-28 22:23:21.171515,2025-04-28 22:23:21.171515,421,on_time,0,,87,28165
AA2861,United,BSB,CGH,B737,2025-04-17 20:07:07.342163,2025-04-17 23:53:07.342163,2025-04-17 23:55:07.342163,226,on_time,0,,61,13658
LA7178,United,BSB,JFK,B737,2025-04-29 11:05:27.737519,2025-04-29 12:16:27.737519,2025-04-29 12:16:27.737519,71,on_time,0,,90,14200
DL3032,American,CNF,GRU,B737,2025-04-20 11:31:05.203443,2025-04-20 16:35:05.203443,2025-04-20 16:35:05.203443,304,overbooked,0,,292,18122
UA1875,Delta,JFK,LAX,A350,2025-04-15 10:56:36.646576,2025-04-15 15:55:36.646576,2025-04-15 16:06:36.646576,299,on_time,0,,263,23892
DL5667,American,MIA,CGH,E190,2025-04-19 03:31:38.225151,2025-04-19 04:30:38.225151,2025-04-19 04:29:38.225151,59,on_time,0,,81,8616
AD9950,Delta,JFK,CNF,B787,2025-05-07 13:29:45.770006,2025-05-07 18:23:45.770006,2025-05-07 18:35:45.770006,294,on_time,0,,219,8342
LA8088,LATAM,MIA,GIG,B787,2025-05-05 06:20:23.343253,2025-05-05 10:18:23.343253,2025-05-05 10:16:23.343253,238,on_time,0,,101,8084
G38552,Azul,JFK,CNF,A320,2025-04-09 06:04:12.277879,2025-04-09 12:55:12.277879,2025-04-09 13:03:12.277879,411,on_time,0,,202,14997
AA7725,GOL,MIA,CGH,E190,2025-04-11 00:05:49.444964,2025-04-11 01:11:49.444964,,66,canceled,0,weather,0,0
G31775,LATAM,CNF,LAX,B737,2025-04-19 00:18:32.837312,2025-04-19 05:03:32.837312,2025-04-19 09:01:32.837312,285,delayed,238,,224,27793
G32882,Delta,CNF,MIA,A320,2025-04-27 12:19:24.688862,2025-04-27 16:24:24.688862,2025-04-27 16:26:24.688862,245,on_time,0,,207,22264
AD5386,American,GRU,MIA,B737,2025-04-09 07:46:38.840388,2025-04-09 10:54:38.840388,2025-04-09 10:50:38.840388,188,on_time,0,,222,10352
AA6853,United,CGH,BSB,E190,2025-04-23 05:40:14.643396,2025-04-23 12:47:14.643396,2025-04-23 12:49:14.643396,427,on_time,0,,157,12681
UA9981,LATAM,BSB,CGH,B787,2025-04-13 23:15:39.482937,2025-04-14 06:00:39.482937,2025-04-14 06:15:39.482937,405,on_time,0,,283,15556
AD2734,Delta,CGH,GRU,E190,2025-04-28 17:32:06.541905,2025-04-29 00:00:06.541905,2025-04-29 00:05:06.541905,388,on_time,0,,274,7187
UA5162,Delta,LAX,GIG,B737,2025-05-07 04:57:26.627353,2025-05-07 12:26:26.627353,2025-05-07 12:26:26.627353,449,on_time,0,,153,6222
LA9880,Delta,CNF,JFK,E190,2025-04-18 16:39:41.671159,2025-04-18 19:22:41.671159,2025-04-18 19:20:41.671159,163,on_time,0,,235,23181
AD6215,GOL,GIG,CNF,A350,2025-04-20 14:16:17.227237,2025-04-20 16:37:17.227237,2025-04-20 16:51:17.227237,141,on_time,0,,279,20410
AA7552,American,JFK,MIA,E190,2025-04-09 15:20:14.528586,2025-04-09 16:13:14.528586,2025-04-09 16:21:14.528586,53,on_time,0,,128,16873
AA9820,Delta,BSB,LAX,B787,2025-04-17 20:43:01.911005,2025-04-18 03:26:01.911005,2025-04-18 03:26:01.911005,403,overbooked,0,,95,28023
LA8551,Delta,CNF,BSB,B737,2025-05-05 03:14:23.008471,2025-05-05 07:18:23.008471,2025-05-05 07:15:23.008471,244,on_time,0,,102,12071
AA8708,GOL,LAX,CNF,B737,2025-04-21 01:10:29.664747,2025-04-21 05:44:29.664747,2025-04-21 05:42:29.664747,274,on_time,0,,107,28154
AD1183,United,BSB,CNF,A320,2025-04-19 06:57:08.969086,2025-04-19 13:00:08.969086,,363,canceled,0,crew,0,0
AA9605,United,CNF,MIA,B737,2025-05-01 22:15:45.931204,2025-05-02 02:15:45.931204,2025-05-02 02:17:45.931204,240,on_time,0,,110,19217
